distribution,type,parameter,x,density
prior,deep,RHO_E,0.575397016297027,0.242060622308438
prior,deep,RHO_E,0.578248758005254,0.251761691401636
prior,deep,RHO_E,0.581100499713481,0.261785191326355
prior,deep,RHO_E,0.583952241421708,0.272139230490279
prior,deep,RHO_E,0.586803983129935,0.282832024710301
prior,deep,RHO_E,0.589655724838162,0.293871894735633
prior,deep,RHO_E,0.592507466546389,0.305267263544301
prior,deep,RHO_E,0.595359208254616,0.317026653403908
prior,deep,RHO_E,0.598210949962843,0.329158682687301
prior,deep,RHO_E,0.60106269167107,0.341672062433427
prior,deep,RHO_E,0.603914433379297,0.354575592643444
prior,deep,RHO_E,0.606766175087524,0.367878158301767
prior,deep,RHO_E,0.609617916795751,0.381588725111478
prior,deep,RHO_E,0.612469658503978,0.395716334933156
prior,deep,RHO_E,0.615321400212205,0.410270100915872
prior,deep,RHO_E,0.618173141920432,0.425259202308732
prior,deep,RHO_E,0.621024883628659,0.440692878940995
prior,deep,RHO_E,0.623876625336886,0.456580425358424
prior,deep,RHO_E,0.626728367045113,0.472931184603131
prior,deep,RHO_E,0.62958010875334,0.489754541623799
prior,deep,RHO_E,0.632431850461567,0.50705991630272
prior,deep,RHO_E,0.635283592169794,0.524856756085703
prior,deep,RHO_E,0.638135333878021,0.543154528200423
prior,deep,RHO_E,0.640987075586248,0.561962711448348
prior,deep,RHO_E,0.643838817294475,0.581290787554906
prior,deep,RHO_E,0.646690559002702,0.601148232062048
prior,deep,RHO_E,0.649542300710929,0.621544504746856
prior,deep,RHO_E,0.652394042419156,0.642489039549338
prior,deep,RHO_E,0.655245784127383,0.663991233991961
prior,deep,RHO_E,0.65809752583561,0.686060438072928
prior,deep,RHO_E,0.660949267543837,0.708705942614613
prior,deep,RHO_E,0.663801009252064,0.73193696704793
prior,deep,RHO_E,0.666652750960291,0.755762646612778
prior,deep,RHO_E,0.669504492668518,0.780192018954048
prior,deep,RHO_E,0.672356234376745,0.805234010091943
prior,deep,RHO_E,0.675207976084972,0.830897419744677
prior,deep,RHO_E,0.678059717793199,0.857190905980826
prior,deep,RHO_E,0.680911459501426,0.884122969177836
prior,deep,RHO_E,0.683763201209653,0.911701935262336
prior,deep,RHO_E,0.68661494291788,0.939935938207075
prior,deep,RHO_E,0.689466684626107,0.968832901758365
prior,deep,RHO_E,0.692318426334334,0.998400520366987
prior,deep,RHO_E,0.695170168042561,1.02864623929451
prior,deep,RHO_E,0.698021909750788,1.05957723386593
prior,deep,RHO_E,0.700873651459015,1.09120038783855
prior,deep,RHO_E,0.703725393167242,1.12352227085555
prior,deep,RHO_E,0.706577134875469,1.1565491149521
prior,deep,RHO_E,0.709428876583696,1.19028679007985
prior,deep,RHO_E,0.712280618291923,1.22474077861498
prior,deep,RHO_E,0.71513236000015,1.25991614881321
prior,deep,RHO_E,0.717984101708377,1.29581752717369
prior,deep,RHO_E,0.720835843416604,1.33244906967248
prior,deep,RHO_E,0.723687585124831,1.36981443182427
prior,deep,RHO_E,0.726539326833058,1.40791673752948
prior,deep,RHO_E,0.729391068541285,1.44675854666211
prior,deep,RHO_E,0.732242810249512,1.48634182135161
prior,deep,RHO_E,0.735094551957739,1.52666789091005
prior,deep,RHO_E,0.737946293665966,1.56773741535382
prior,deep,RHO_E,0.740798035374193,1.60955034746654
prior,deep,RHO_E,0.74364977708242,1.65210589334777
prior,deep,RHO_E,0.746501518790647,1.69540247138898
prior,deep,RHO_E,0.749353260498874,1.73943766961615
prior,deep,RHO_E,0.752205002207101,1.78420820133479
prior,deep,RHO_E,0.755056743915328,1.82970985901041
prior,deep,RHO_E,0.757908485623555,1.87593746631398
prior,deep,RHO_E,0.760760227331782,1.92288482825841
prior,deep,RHO_E,0.763611969040009,1.97054467934804
prior,deep,RHO_E,0.766463710748236,2.01890862965934
prior,deep,RHO_E,0.769315452456463,2.06796710876634
prior,deep,RHO_E,0.77216719416469,2.11770930741968
prior,deep,RHO_E,0.775018935872917,2.16812311688312
prior,deep,RHO_E,0.777870677581144,2.21919506582581
prior,deep,RHO_E,0.780722419289371,2.27091025466281
prior,deep,RHO_E,0.783574160997598,2.32325228722977
prior,deep,RHO_E,0.786425902705825,2.37620319967125
prior,deep,RHO_E,0.789277644414052,2.42974338641408
prior,deep,RHO_E,0.792129386122279,2.48385152308979
prior,deep,RHO_E,0.794981127830506,2.53850448626088
prior,deep,RHO_E,0.797832869538733,2.59367726979649
prior,deep,RHO_E,0.80068461124696,2.64934289773255
prior,deep,RHO_E,0.803536352955187,2.70547233344041
prior,deep,RHO_E,0.806388094663414,2.76203438491548
prior,deep,RHO_E,0.809239836371641,2.81899560598418
prior,deep,RHO_E,0.812091578079868,2.87632019321258
prior,deep,RHO_E,0.814943319788095,2.93396987828438
prior,deep,RHO_E,0.817795061496322,2.99190381559773
prior,deep,RHO_E,0.820646803204549,3.05007846481142
prior,deep,RHO_E,0.823498544912776,3.10844746804907
prior,deep,RHO_E,0.826350286621003,3.16696152144668
prior,deep,RHO_E,0.82920202832923,3.2255682407025
prior,deep,RHO_E,0.832053770037457,3.28421202025919
prior,deep,RHO_E,0.834905511745684,3.34283388571603
prior,deep,RHO_E,0.837757253453911,3.40137133903318
prior,deep,RHO_E,0.840608995162138,3.45975819604993
prior,deep,RHO_E,0.843460736870365,3.51792441579412
prior,deep,RHO_E,0.846312478578592,3.57579592101022
prior,deep,RHO_E,0.849164220286819,3.63329440927694
prior,deep,RHO_E,0.852015961995046,3.69033715402255
prior,deep,RHO_E,0.854867703703273,3.74683679467449
prior,deep,RHO_E,0.8577194454115,3.80270111509948
prior,deep,RHO_E,0.860571187119727,3.8578328093989
prior,deep,RHO_E,0.863422928827954,3.91212923402058
prior,deep,RHO_E,0.866274670536181,3.96548214502944
prior,deep,RHO_E,0.869126412244408,4.01777741924468
prior,deep,RHO_E,0.871978153952635,4.06889475779542
prior,deep,RHO_E,0.874829895660862,4.11870737046881
prior,deep,RHO_E,0.877681637369089,4.1670816390183
prior,deep,RHO_E,0.880533379077316,4.21387675736139
prior,deep,RHO_E,0.883385120785543,4.25894434631897
prior,deep,RHO_E,0.88623686249377,4.30212804022508
prior,deep,RHO_E,0.889088604201997,4.3432630423573
prior,deep,RHO_E,0.891940345910224,4.3821756456927
prior,deep,RHO_E,0.894792087618451,4.41868271496911
prior,deep,RHO_E,0.897643829326678,4.45259112540766
prior,deep,RHO_E,0.900495571034905,4.48369715271025
prior,deep,RHO_E,0.903347312743132,4.511785808056
prior,deep,RHO_E,0.906199054451359,4.53663011075072
prior,deep,RHO_E,0.909050796159586,4.55799028988767
prior,deep,RHO_E,0.911902537867813,4.5756129048017
prior,deep,RHO_E,0.91475427957604,4.58922987216796
prior,deep,RHO_E,0.917606021284267,4.59855738521658
prior,deep,RHO_E,0.920457762992494,4.60329470758194
prior,deep,RHO_E,0.923309504700721,4.603122820613
prior,deep,RHO_E,0.926161246408948,4.59770289832061
prior,deep,RHO_E,0.929012988117175,4.58667457822897
prior,deep,RHO_E,0.931864729825402,4.56965398882575
prior,deep,RHO_E,0.934716471533629,4.54623148450559
prior,deep,RHO_E,0.937568213241856,4.51596902608978
prior,deep,RHO_E,0.940419954950083,4.47839712806613
prior,deep,RHO_E,0.94327169665831,4.4330112710285
prior,deep,RHO_E,0.946123438366537,4.37926764706738
prior,deep,RHO_E,0.948975180074764,4.31657806360326
prior,deep,RHO_E,0.951826921782991,4.24430377211567
prior,deep,RHO_E,0.954678663491218,4.16174790430183
prior,deep,RHO_E,0.957530405199445,4.06814607660942
prior,deep,RHO_E,0.960382146907672,3.96265454411975
prior,deep,RHO_E,0.963233888615899,3.84433501193651
prior,deep,RHO_E,0.966085630324126,3.71213478733615
prior,deep,RHO_E,0.968937372032353,3.56486027351797
prior,deep,RHO_E,0.97178911374058,3.40114067032547
prior,deep,RHO_E,0.974640855448807,3.21937677865479
prior,deep,RHO_E,0.977492597157034,3.01766622230716
prior,deep,RHO_E,0.980344338865261,2.79368948924315
prior,deep,RHO_E,0.983196080573488,2.54452687593101
prior,deep,RHO_E,0.986047822281715,2.26634397569942
prior,deep,RHO_E,0.988899563989942,1.95380072524883
prior,deep,RHO_E,0.991751305698169,1.59879189040586
prior,deep,RHO_E,0.994603047406396,1.18718658105376
prior,deep,RHO_E,0.997454789114623,0.686744849705013
prior,stderr,eta_a,1.83474097391854,0.0544892219075877
prior,stderr,eta_a,1.94270981806302,0.0782646234276822
prior,stderr,eta_a,2.05067866220749,0.104174187029683
prior,stderr,eta_a,2.15864750635197,0.130552544177131
prior,stderr,eta_a,2.26661635049644,0.155915207473377
prior,stderr,eta_a,2.37458519464092,0.179108802929277
prior,stderr,eta_a,2.4825540387854,0.199355770616474
prior,stderr,eta_a,2.59052288292987,0.216229101111354
prior,stderr,eta_a,2.69849172707435,0.229590984691655
prior,stderr,eta_a,2.80646057121882,0.239520096486785
prior,stderr,eta_a,2.9144294153633,0.246242438920886
prior,stderr,eta_a,3.02239825950778,0.250073002124604
prior,stderr,eta_a,3.13036710365225,0.25137049016509
prior,stderr,eta_a,3.23833594779673,0.250504544197123
prior,stderr,eta_a,3.34630479194121,0.247833592813783
prior,stderr,eta_a,3.45427363608568,0.243691077074177
prior,stderr,eta_a,3.56224248023016,0.238377902818417
prior,stderr,eta_a,3.67021132437463,0.232159292747566
prior,stderr,eta_a,3.77818016851911,0.225264589072803
prior,stderr,eta_a,3.88614901266359,0.217888914933067
prior,stderr,eta_a,3.99411785680806,0.210195905905728
prior,stderr,eta_a,4.10208670095254,0.202320963665746
prior,stderr,eta_a,4.21005554509701,0.194374666382453
prior,stderr,eta_a,4.31802438924149,0.186446103905995
prior,stderr,eta_a,4.42599323338597,0.178606000336541
prior,stderr,eta_a,4.53396207753044,0.170909551516549
prior,stderr,eta_a,4.64193092167492,0.163398948147499
prior,stderr,eta_a,4.7498997658194,0.156105582782952
prior,stderr,eta_a,4.85786860996387,0.149051955587603
prior,stderr,eta_a,4.96583745410835,0.142253302948531
prior,stderr,eta_a,5.07380629825282,0.135718977285267
prior,stderr,eta_a,5.1817751423973,0.129453607499709
prior,stderr,eta_a,5.28974398654178,0.123458068662026
prior,stderr,eta_a,5.39771283068625,0.117730287576759
prior,stderr,eta_a,5.50568167483073,0.112265908366187
prior,stderr,eta_a,5.6136505189752,0.107058839501259
prior,stderr,eta_a,5.72161936311968,0.102101701024123
prior,stderr,eta_a,5.82958820726416,0.0973861881693396
prior,stderr,eta_a,5.93755705140863,0.0929033652712873
prior,stderr,eta_a,6.04552589555311,0.0886439017717857
prior,stderr,eta_a,6.15349473969759,0.0845982603189331
prior,stderr,eta_a,6.26146358384206,0.0807568453651022
prior,stderr,eta_a,6.36943242798654,0.0771101193106281
prior,stderr,eta_a,6.47740127213101,0.0736486920777812
prior,stderr,eta_a,6.58537011627549,0.070363389013962
prior,stderr,eta_a,6.69333896041997,0.0672453011910871
prior,stderr,eta_a,6.80130780456444,0.0642858214687536
prior,stderr,eta_a,6.90927664870892,0.0614766691028584
prior,stderr,eta_a,7.01724549285339,0.0588099051919152
prior,stderr,eta_a,7.12521433699787,0.056277940845481
prior,stderr,eta_a,7.23318318114235,0.0538735396200261
prior,stderr,eta_a,7.34115202528682,0.0515898154861907
prior,stderr,eta_a,7.4491208694313,0.0494202273582946
prior,stderr,eta_a,7.55708971357577,0.0473585710242112
prior,stderr,eta_a,7.66505855772025,0.0453989691545781
prior,stderr,eta_a,7.77302740186473,0.0435358599391347
prior,stderr,eta_a,7.8809962460092,0.0417639847900217
prior,stderr,eta_a,7.98896509015368,0.0400783754631901
prior,stderr,eta_a,8.09693393429816,0.0384743408763409
prior,stderr,eta_a,8.20490277844263,0.036947453842302
prior,stderr,eta_a,8.31287162258711,0.0354935378881565
prior,stderr,eta_a,8.42084046673159,0.0341086542908643
prior,stderr,eta_a,8.52880931087606,0.0327890894279856
prior,stderr,eta_a,8.63677815502054,0.0315313425161129
prior,stderr,eta_a,8.74474699916501,0.0303321137886667
prior,stderr,eta_a,8.85271584330949,0.0291882931478965
prior,stderr,eta_a,8.96068468745397,0.0280969493125316
prior,stderr,eta_a,9.06865353159844,0.0270553194719051
prior,stderr,eta_a,9.17662237574292,0.0260607994490472
prior,stderr,eta_a,9.28459121988739,0.0251109343687664
prior,stderr,eta_a,9.39256006403187,0.0242034098217836
prior,stderr,eta_a,9.50052890817635,0.023336043512255
prior,stderr,eta_a,9.60849775232082,0.0225067773732877
prior,stderr,eta_a,9.7164665964653,0.0217136701331217
prior,stderr,eta_a,9.82443544060977,0.0209548903133582
prior,stderr,eta_a,9.93240428475425,0.0202287096398433
prior,stderr,eta_a,10.0403731288987,0.0195334968464366
prior,stderr,eta_a,10.1483419730432,0.0188677118518437
prior,stderr,eta_a,10.2563108171877,0.0182299002898775
prior,stderr,eta_a,10.3642796613322,0.0176186883738973
prior,stderr,eta_a,10.4722485054766,0.0170327780766868
prior,stderr,eta_a,10.5802173496211,0.0164709426076604
prior,stderr,eta_a,10.6881861937656,0.0159320221699766
prior,stderr,eta_a,10.7961550379101,0.01541491998088
prior,stderr,eta_a,10.9041238820545,0.0149185985393622
prior,stderr,eta_a,11.012092726199,0.0144420761260142
prior,stderr,eta_a,11.1200615703435,0.0139844235207212
prior,stderr,eta_a,11.228030414488,0.0135447609246275
prior,stderr,eta_a,11.3359992586324,0.0131222550735522
prior,stderr,eta_a,11.4439681027769,0.0127161165307712
prior,stderr,eta_a,11.5519369469214,0.0123255971477927
prior,stderr,eta_a,11.6599057910659,0.0119499876824304
prior,stderr,eta_a,11.7678746352103,0.0115886155641345
prior,stderr,eta_a,11.8758434793548,0.0112408427971563
prior,stderr,eta_a,11.9838123234993,0.0109060639927158
prior,stderr,eta_a,12.0917811676438,0.010583704521896
prior,stderr,eta_a,12.1997500117883,0.0102732187815178
prior,stderr,eta_a,12.3077188559327,0.00997408856574651
prior,stderr,eta_a,12.4156877000772,0.00968582153664622
prior,stderr,eta_a,12.5236565442217,0.00940794978734384
prior,stderr,eta_a,12.6316253883662,0.00914002849187362
prior,stderr,eta_a,12.7395942325106,0.00888163463616262
prior,stderr,eta_a,12.8475630766551,0.0086323658249812
prior,stderr,eta_a,12.9555319207996,0.00839183916002174
prior,stderr,eta_a,13.0635007649441,0.00815969018458803
prior,stderr,eta_a,13.1714696090885,0.00793557189067449
prior,stderr,eta_a,13.279438453233,0.00771915378449326
prior,stderr,eta_a,13.3874072973775,0.00751012100676636
prior,stderr,eta_a,13.495376141522,0.00730817350434267
prior,stderr,eta_a,13.6033449856664,0.00711302524992647
prior,stderr,eta_a,13.7113138298109,0.00692440350691439
prior,stderr,eta_a,13.8192826739554,0.00674204813653614
prior,stderr,eta_a,13.9272515180999,0.00656571094467696
prior,stderr,eta_a,14.0352203622443,0.00639515506593202
prior,stderr,eta_a,14.1431892063888,0.00623015438260256
prior,stderr,eta_a,14.2511580505333,0.00607049297649296
prior,stderr,eta_a,14.3591268946778,0.00591596461150678
prior,stderr,eta_a,14.4670957388222,0.00576637224516974
prior,stderr,eta_a,14.5750645829667,0.00562152756732851
prior,stderr,eta_a,14.6830334271112,0.00548125056438687
prior,stderr,eta_a,14.7910022712557,0.0053453691075465
prior,stderr,eta_a,14.8989711154002,0.00521371856361701
prior,stderr,eta_a,15.0069399595446,0.00508614142705239
prior,stderr,eta_a,15.1149088036891,0.0049624869719558
prior,stderr,eta_a,15.2228776478336,0.00484261092287442
prior,stderr,eta_a,15.3308464919781,0.00472637514328097
prior,stderr,eta_a,15.4388153361225,0.00461364734070746
prior,stderr,eta_a,15.546784180267,0.00450430078756174
prior,stderr,eta_a,15.6547530244115,0.00439821405671815
prior,stderr,eta_a,15.762721868556,0.00429527077102989
prior,stderr,eta_a,15.8706907127004,0.00419535936596375
prior,stderr,eta_a,15.9786595568449,0.00409837286460689
prior,stderr,eta_a,16.0866284009894,0.00400420866434212
prior,stderr,eta_a,16.1945972451339,0.00391276833453036
prior,stderr,eta_a,16.3025660892783,0.00382395742458014
prior,stderr,eta_a,16.4105349334228,0.00373768528182109
prior,stderr,eta_a,16.5185037775673,0.00365386487863397
prior,stderr,eta_a,16.6264726217118,0.00357241264832263
prior,stderr,eta_a,16.7344414658562,0.00349324832924418
prior,stderr,eta_a,16.8424103100007,0.00341629481674256
prior,stderr,eta_a,16.9503791541452,0.00334147802245786
prior,stderr,eta_a,17.0583479982897,0.00326872674060893
prior,stderr,eta_a,17.1663168424342,0.00319797252087051
prior,stderr,eta_a,17.2742856865786,0.00312914954748868
prior,stderr,eta_a,17.3822545307231,0.00306219452429883
prior,stderr,eta_a,17.4902233748676,0.00299704656533023
prior,stderr,eta_a,17.5981922190121,0.00293364709069948
prior,stderr,eta_a,17.7061610631565,0.00287193972751215
prior,stderr,eta_a,17.814129907301,0.00281187021550851
prior,stderr,eta_a,17.9220987514455,0.0027533863172037
prior,stderr,eta_a,18.03006759559,0.00269643773228757
prior,stderr,eta_a,18.1380364397344,0.00264097601606222
prior,stderr,eta_a,18.2460052838789,0.00258695450170819
prior,stderr,eta_a,18.3539741280234,0.00253432822618167
prior,stderr,eta_a,18.4619429721679,0.00248305385955654
prior,stderr,eta_a,18.5699118163123,0.002433089637635
prior,stderr,eta_a,18.6778806604568,0.00238439529766067
prior,stderr,eta_a,18.7858495046013,0.00233693201697712
prior,stderr,eta_a,18.8938183487458,0.00229066235448326
prior,stderr,eta_a,19.0017871928902,0.00224555019474554
prior,stderr,eta_a,19.1097560370347,0.00220156069463399
prior,stderr,eta_a,19.2177248811792,0.00215866023235697
prior,stderr,eta_a,19.3256937253237,0.00211681635877578
prior,stderr,eta_a,19.4336625694682,0.00207599775088685
prior,stderr,eta_a,19.5416314136126,0.00203617416736537
prior,stderr,eta_a,19.6496002577571,0.00199731640606964
prior,stderr,eta_a,19.7575691019016,0.00195939626341097
prior,stderr,eta_a,19.8655379460461,0.00192238649549885
prior,stderr,eta_a,19.9735067901905,0.00188626078097596
prior,stderr,eta_a,20.081475634335,0.00185099368546205
prior,stderr,eta_a,20.1894444784795,0.00181656062752993
prior,stderr,eta_a,20.297413322624,0.00178293784614073
prior,stderr,eta_a,20.4053821667684,0.00175010236946954
prior,stderr,eta_a,20.5133510109129,0.00171803198505591
prior,stderr,eta_a,20.6213198550574,0.00168670521121712
prior,stderr,eta_a,20.7292886992019,0.00165610126966535
prior,stderr,eta_a,20.8372575433463,0.00162620005927279
prior,stderr,eta_a,20.9452263874908,0.0015969821309316
prior,stderr,eta_a,21.0531952316353,0.00156842866345831
prior,stderr,eta_a,21.1611640757798,0.00154052144049484
prior,stderr,eta_a,21.2691329199242,0.00151324282836057
prior,stderr,eta_a,21.3771017640687,0.00148657575481226
prior,stderr,eta_a,21.4850706082132,0.0014605036886708
prior,stderr,eta_a,21.5930394523577,0.00143501062027567
prior,stderr,eta_a,21.7010082965022,0.00141008104273
prior,stderr,eta_a,21.8089771406466,0.00138569993390097
prior,stderr,eta_a,21.9169459847911,0.00136185273914191
prior,stderr,eta_a,22.0249148289356,0.00133852535470406
prior,stderr,eta_a,22.1328836730801,0.00131570411180784
prior,stderr,eta_a,22.2408525172245,0.00129337576134435
prior,stderr,eta_a,22.348821361369,0.00127152745917976
prior,stderr,eta_a,22.4567902055135,0.00125014675203633
prior,stderr,eta_a,22.564759049658,0.00122922156392488
prior,stderr,eta_a,22.6727278938024,0.00120874018310523
prior,stderr,eta_a,22.7806967379469,0.00118869124955152
prior,stderr,eta_a,22.8886655820914,0.00116906374290117
prior,stderr,eta_a,22.9966344262359,0.00114984697086654
prior,stderr,eta_a,23.1046032703803,0.00113103055808989
prior,stderr,eta_a,23.2125721145248,0.00111260443542279
prior,stderr,eta_a,23.3205409586693,0.00109455882961205
prior,stderr,eta_e,0.0764554820015405,1.21413394541283
prior,stderr,eta_e,0.083846890327312,2.01042708757613
prior,stderr,eta_e,0.0912382986530836,2.83866009138196
prior,stderr,eta_e,0.0986297069788551,3.58964029702087
prior,stderr,eta_e,0.106021115304627,4.19817497345248
prior,stderr,eta_e,0.113412523630398,4.64050310943606
prior,stderr,eta_e,0.12080393195617,4.92140141383606
prior,stderr,eta_e,0.128195340281941,5.06114154801986
prior,stderr,eta_e,0.135586748607713,5.08596285640209
prior,stderr,eta_e,0.142978156933484,5.02230321349939
prior,stderr,eta_e,0.150369565259256,4.89386360591643
prior,stderr,eta_e,0.157760973585027,4.72047530112391
prior,stderr,eta_e,0.165152381910799,4.51797720287827
prior,stderr,eta_e,0.172543790236571,4.29858570282172
prior,stderr,eta_e,0.179935198562342,4.07145287754826
prior,stderr,eta_e,0.187326606888114,3.84325059494721
prior,stderr,eta_e,0.194718015213885,3.61870361223666
prior,stderr,eta_e,0.202109423539657,3.40104261787038
prior,stderr,eta_e,0.209500831865428,3.19237294459192
prior,stderr,eta_e,0.2168922401912,2.99396616675759
prior,stderr,eta_e,0.224283648516971,2.80648606953035
prior,stderr,eta_e,0.231675056842743,2.63016109955057
prior,stderr,eta_e,0.239066465168514,2.4649143632214
prior,stderr,eta_e,0.246457873494286,2.31046058574633
prior,stderr,eta_e,0.253849281820058,2.16637770799583
prior,stderr,eta_e,0.261240690145829,2.03215921587874
prior,stderr,eta_e,0.268632098471601,1.90725195314929
prior,stderr,eta_e,0.276023506797372,1.79108307375388
prior,stderr,eta_e,0.283414915123144,1.68307892100101
prior,stderr,eta_e,0.290806323448915,1.58267794345384
prior,stderr,eta_e,0.298197731774687,1.48933923577338
prior,stderr,eta_e,0.305589140100458,1.40254789449953
prior,stderr,eta_e,0.31298054842623,1.32181807668787
prior,stderr,eta_e,0.320371956752002,1.24669442129684
prior,stderr,eta_e,0.327763365077773,1.17675232173127
prior,stderr,eta_e,0.335154773403545,1.11159740936667
prior,stderr,eta_e,0.342546181729316,1.05086451171939
prior,stderr,eta_e,0.349937590055088,0.994216277190761
prior,stderr,eta_e,0.357328998380859,0.941341604928855
prior,stderr,eta_e,0.364720406706631,0.891953978731289
prior,stderr,eta_e,0.372111815032402,0.845789774601749
prior,stderr,eta_e,0.379503223358174,0.802606589971146
prior,stderr,eta_e,0.386894631683945,0.762181626750533
prior,stderr,eta_e,0.394286040009717,0.724310148832684
prior,stderr,eta_e,0.401677448335488,0.688804026305085
prior,stderr,eta_e,0.40906885666126,0.655490372657017
prior,stderr,eta_e,0.416460264987032,0.62421027704172
prior,stderr,eta_e,0.423851673312803,0.59481763073103
prior,stderr,eta_e,0.431243081638575,0.567178044930069
prior,stderr,eta_e,0.438634489964346,0.54116785584656
prior,stderr,eta_e,0.446025898290118,0.516673212141577
prior,stderr,eta_e,0.453417306615889,0.493589239483376
prior,stderr,eta_e,0.460808714941661,0.471819276777608
prior,stderr,eta_e,0.468200123267432,0.45127417867743
prior,stderr,eta_e,0.475591531593204,0.431871679128151
prior,stderr,eta_e,0.482982939918976,0.413535810930828
prior,stderr,eta_e,0.490374348244747,0.396196376587051
prior,stderr,eta_e,0.497765756570519,0.3797884659909
prior,stderr,eta_e,0.50515716489629,0.364252016848035
prior,stderr,eta_e,0.512548573222062,0.349531414015171
prior,stderr,eta_e,0.519939981547833,0.335575124258326
prior,stderr,eta_e,0.527331389873605,0.322335363220341
prior,stderr,eta_e,0.534722798199376,0.309767791664284
prior,stderr,eta_e,0.542114206525148,0.297831238317731
prior,stderr,eta_e,0.549505614850919,0.286487446882977
prior,stderr,eta_e,0.556897023176691,0.275700844999882
prior,stderr,eta_e,0.564288431502463,0.265438333151759
prior,stderr,eta_e,0.571679839828234,0.255669091691201
prior,stderr,eta_e,0.579071248154006,0.246364404333017
prior,stderr,eta_e,0.586462656479777,0.237497496616415
prior,stderr,eta_e,0.593854064805549,0.229043387979473
prior,stderr,eta_e,0.60124547313132,0.220978756216724
prior,stderr,eta_e,0.608636881457092,0.213281813206521
prior,stderr,eta_e,0.616028289782863,0.205932190899703
prior,stderr,eta_e,0.623419698108635,0.198910836655948
prior,stderr,eta_e,0.630811106434407,0.192199917099947
prior,stderr,eta_e,0.638202514760178,0.185782729747085
prior,stderr,eta_e,0.64559392308595,0.179643621718307
prior,stderr,eta_e,0.652985331411721,0.173767914927181
prior,stderr,eta_e,0.660376739737493,0.168141837179285
prior,stderr,eta_e,0.667768148063264,0.162752458675725
prior,stderr,eta_e,0.675159556389036,0.157587633459245
prior,stderr,eta_e,0.682550964714807,0.152635945383571
prior,stderr,eta_e,0.689942373040579,0.147886658224768
prior,stderr,eta_e,0.69733378136635,0.143329669587834
prior,stderr,eta_e,0.704725189692122,0.138955468292995
prior,stderr,eta_e,0.712116598017894,0.134755094954332
prior,stderr,eta_e,0.719508006343665,0.130720105488965
prior,stderr,eta_e,0.726899414669437,0.126842537318136
prior,stderr,eta_e,0.734290822995208,0.123114878042497
prior,stderr,eta_e,0.74168223132098,0.119530036392949
prior,stderr,eta_e,0.749073639646751,0.11608131527558
prior,stderr,eta_e,0.756465047972523,0.112762386744916
prior,stderr,eta_e,0.763856456298294,0.109567268753921
prior,stderr,eta_e,0.771247864624066,0.10649030354205
prior,stderr,eta_e,0.778639272949837,0.103526137534425
prior,stderr,eta_e,0.786030681275609,0.100669702635857
prior,stderr,eta_e,0.79342208960138,0.0979161988131477
prior,stderr,eta_e,0.800813497927152,0.0952610778679451
prior,stderr,eta_e,0.808204906252924,0.0927000283104853
prior,stderr,eta_e,0.815596314578695,0.0902289612518836
prior,stderr,eta_e,0.822987722904467,0.0878439972393454
prior,stderr,eta_e,0.830379131230238,0.0855414539647682
prior,stderr,eta_e,0.83777053955601,0.083317834782792
prior,stderr,eta_e,0.845161947881781,0.0811698179794496
prior,stderr,eta_e,0.852553356207553,0.0790942467372306
prior,stderr,eta_e,0.859944764533324,0.0770881197466342
prior,stderr,eta_e,0.867336172859096,0.075148582418189
prior,stderr,eta_e,0.874727581184867,0.0732729186524903
prior,stderr,eta_e,0.882118989510639,0.0714585431290786
prior,stderr,eta_e,0.889510397836411,0.0697029940779847
prior,stderr,eta_e,0.896901806162182,0.0680039265005208
prior,stderr,eta_e,0.904293214487954,0.0663591058084225
prior,stderr,eta_e,0.911684622813725,0.0647664018527677
prior,stderr,eta_e,0.919076031139497,0.0632237833162329
prior,stderr,eta_e,0.926467439465268,0.0617293124442021
prior,stderr,eta_e,0.93385884779104,0.0602811400920543
prior,stderr,eta_e,0.941250256116812,0.0588775010676076
prior,stderr,eta_e,0.948641664442583,0.0575167097492319
prior,stderr,eta_e,0.956033072768355,0.0561971559615466
prior,stderr,eta_e,0.963424481094126,0.0549173010919191
prior,stderr,eta_e,0.970815889419898,0.0536756744321763
prior,stderr,eta_e,0.978207297745669,0.0524708697310469
prior,stderr,eta_e,0.985598706071441,0.0513015419438699
prior,stderr,eta_e,0.992990114397212,0.0501664041670487
prior,stderr,eta_e,1.00038152272298,0.0490642247456008
prior,stderr,eta_e,1.00777293104876,0.0479938245429558
prior,stderr,eta_e,1.01516433937453,0.0469540743629019
prior,stderr,eta_e,1.0225557477003,0.0459438925142682
prior,stderr,eta_e,1.02994715602607,0.0449622425095695
prior,stderr,eta_e,1.03733856435184,0.0440081308894305
prior,stderr,eta_e,1.04472997267761,0.043080605165156
prior,stderr,eta_e,1.05212138100338,0.0421787518723197
prior,stderr,eta_e,1.05951278932916,0.0413016947287175
prior,stderr,eta_e,1.06690419765493,0.0404485928904684
prior,stderr,eta_e,1.0742956059807,0.0396186393004509
prior,stderr,eta_e,1.08168701430647,0.0388110591236433
prior,stderr,eta_e,1.08907842263224,0.038025108264284
prior,stderr,eta_e,1.09646983095801,0.0372600719600968
prior,stderr,eta_e,1.10386123928379,0.036515263449128
prior,stderr,eta_e,1.11125264760956,0.0357900227050248
prior,stderr,eta_e,1.11864405593533,0.0350837152368489
prior,stderr,eta_e,1.1260354642611,0.0343957309497614
