************************************************************
             mc_replic: 2400
             prune_tol: [1.000000000000000e-06 1.000000000000000e-04 0.010000000000000]
           data_burnin: 100
              x_burnin: 20
         Harvey_factor: 10
              loss_fct: [1×1 struct]
           cdfmvna_fct: "logmvncdf_ME"
               poolobj: [1×1 parallel.ProcessPool]
    physical_cores_nbr: 8
         computer_arch: 'maca64'
         parameter_set: 'DGP2'
              seed_nbr: 1.936362161000000e+09
           sample_size: 80
              filename: 'results_state_estimation_DGP2_T80_R2400_maca64'
               logfile: 'results/results_state_estimation_DGP2_T80_R2400_maca64.log'

************************************************************
Parameter Matrix G:
   0.537300000000000   0.263400000000000   0.102900000000000  -0.164900000000000
   0.201700000000000   0.581200000000000   0.322700000000000  -0.088600000000000
   0.119600000000000  -0.074900000000000   0.837100000000000   0.153000000000000
  -0.025100000000000  -0.028100000000000   0.019700000000000   0.352400000000000

Parameter Matrix F:
  -0.239100000000000  -0.169000000000000   0.074700000000000  -0.667600000000000
  -1.033900000000000  -0.888200000000000   0.599700000000000  -1.225600000000000
  -0.258800000000000  -0.525800000000000   1.031000000000000  -1.740200000000000

Parameter Matrix R:
     1     0     0     0
     0     1     0     0
     0     0     1     0
     0     0     0     1

Parameter Matrix mu_eps:
  -0.656900000000000
  -1.020100000000000
   0.744200000000000

Parameter Matrix Sigma_eps:
   1.0e-06 *

   0.577600000000000  -0.228000000000000  -0.091200000000000
  -0.228000000000000   0.525600000000000   0.425400000000000
  -0.091200000000000   0.425400000000000   0.430100000000000

Parameter Matrix mu_eta:
   0.785400000000000
  -1.487000000000000
  -0.070400000000000
  -0.676100000000000

Parameter Matrix Sigma_eta:
   0.005625000000000  -0.002625000000000  -0.046950000000000  -0.024225000000000
  -0.002625000000000   0.036946000000000   0.055552000000000   0.038710000000000
  -0.046950000000000   0.055552000000000   1.542924000000000  -0.305224000000000
  -0.024225000000000   0.038710000000000  -0.305224000000000   0.408611000000000

Parameter Matrix nu_eta:
     0
     0
     0
     0

Parameter Matrix Gamma_eta:
  41.833760994884727  -5.071538781670152   2.339524325024803   4.598162859417349
  -5.071538781670332   5.954231316364762  -0.571119358456840  -1.160646197129784
   2.339524325024809  -0.571119358456831   0.898979711057306   0.497112373889859
   4.598162859417370  -1.160646197129768   0.497112373889859   2.085990141138555

Parameter Matrix Delta_eta:
   0.207900000000000                   0                   0                   0
                   0   0.207900000000000                   0                   0
                   0                   0   0.207900000000000                   0
                   0                   0                   0   0.207900000000000

Parameter Matrix lambda_eta:
   0.890000000000000

Parameter Matrix sqrt_Sigma_eta:
   0.030782620863831   0.012104994553557  -0.044483856233044  -0.050518173900587
   0.012104994553556   0.176002677106077   0.047125296327186   0.060014441632220
  -0.044483856233043   0.047125296327186   1.228942982959905  -0.168592816022288
  -0.050518173900587   0.060014441632220  -0.168592816022288   0.611582899766662

************************************************************
************************************************************
          SUMMARY STATISTICS
    <strong>mean(y1)</strong>    <strong>sd(y1)</strong>     <strong>skew(y1)</strong>    <strong>mean(y2)</strong>    <strong>sd(y2)</strong>     <strong>skew(y2)</strong>     <strong>mean(y3)</strong>        <strong>sd(y3)</strong>        <strong>skew(y3)</strong>  
     -1.767     -6.1568     4.4564     0.54549      1.9983     1.4601         0.13085        0.19087     -0.0012058
    -1.3673     -4.5379     4.2786      0.5376      2.1177     1.9127         0.12326       0.052677        0.18365
    -1.4889     -4.7885     4.0128     0.48961      1.9379     1.5093        -0.33153       -0.13459       0.042294
    -2.2086     -8.3327     4.6522     0.41724      1.6842     1.5037         0.13896        0.39239       -0.27215
     -1.604     -5.4233     4.3605     0.39331      1.4444     1.4498        -0.12641       -0.15383        0.07541
    -1.6618     -5.5387     3.9995     0.49242      1.8748     1.7648        -0.34287      0.0023357       -0.13494
    -1.8944     -6.8471     4.3862     0.59582      2.4821     1.6335        -0.01538       0.066944        0.11077
    -1.6617      -5.798        4.3     0.54962      2.0678     1.5628        -0.29144       -0.11241        0.31502
    -1.7571     -6.3554     4.5163     0.40562      1.3574     1.4218        -0.24588       -0.26525       -0.13024
    -1.7474      -6.243     4.5867     0.47016      1.8826      1.656         0.09182       0.021149       0.022364
    -1.4164     -4.3945      3.808     0.56415      2.0329     1.7769        -0.25048       -0.10446        0.13528
    -1.9898     -7.2742     4.4902     0.47631      1.7718     1.5673        0.079799        0.43523        0.17837
    -1.9103     -6.7609     4.4189     0.44126      1.5194     1.5181        -0.62938       -0.68684      -0.040902
    -1.6071     -5.5243     4.2441     0.52485      1.9724     1.5941        -0.51886       -0.80035        -0.2621
    -1.8285     -6.3628     4.3249     0.37238      1.2347     1.2114        -0.24569       -0.14415      -0.085997
     -1.671     -5.7386     4.2079     0.59798      2.4369     1.7973         0.15233        0.15885      -0.059213
     -1.613     -5.4682     4.2028     0.44765       1.556     1.4396       -0.075782       0.057914        0.80671
    -1.7002      -5.972     4.3403     0.52616      1.8401     1.7972        -0.53846      -0.031484        0.09608
    -1.3891     -4.4768     4.0605     0.45346      1.6765     1.5456         0.14238        0.21762       -0.15945
    -1.6822     -5.7132     4.1651     0.48679      1.9194     1.7477       -0.088682       -0.07478       0.030872
    -1.6199     -5.6206     4.4105     0.39756      1.3776     1.3841         -0.4126       -0.06532        0.24082
    -1.5037     -4.9084     4.0365     0.51821      1.7025     1.7961        -0.46823       -0.13996       -0.50538
    -1.5569     -5.3459     4.3812      0.4686      1.8466     1.4766        -0.14172      -0.057628       -0.02237
    -1.5215     -4.9497     4.0005     0.53514      1.8588     1.8454        -0.48218       -0.32844        0.22424
    -2.0326     -7.2166     4.5812     0.40921      1.7973     1.6368        -0.25038       -0.16518        0.14091
    -1.6789     -5.9587     4.3444     0.43695      1.4869     1.6337         0.17633        0.11445       0.087502
    -1.4464     -4.5104     3.9312     0.45326      1.7553     1.4969        -0.38346       -0.36387       0.090116
     -2.083     -7.6597     4.8626     0.46156       1.674     1.4921          -0.879       -0.53133         0.3353
    -1.8136     -6.6281     4.5078     0.53427      2.2335     1.8525        0.076801       -0.03058         0.2173
    -1.6877     -5.8978     4.6374     0.54184      2.2281     1.7119         0.18761        0.50048     -0.0040299
    -1.8115     -6.4276     4.3597     0.45965      1.5206      1.346         0.15253       0.088497      -0.065546
    -1.5527     -5.4154     4.4339     0.41414      1.3254     1.2986        0.011787       0.093412      -0.087884
    -1.3541     -4.4154     3.9036     0.41396       1.562     1.3652        -0.12451       -0.14805       -0.10764
    -1.5867     -5.3732     4.0153     0.53489      2.0253     1.7218           0.343        0.19668        0.10977
     -1.652     -5.7249     4.2563     0.47432      1.7456     1.5782        -0.12825       -0.05781       0.030262
    -1.8374      -6.444     4.5029     0.50404      1.8516     1.7536        -0.44509       0.049278      -0.072462
     -1.724     -5.9234     4.2394     0.53421       2.056     1.8367        -0.55748       -0.38924       0.096976
    -1.6168     -5.6646     4.5611     0.47995      1.8265     1.4177        -0.64271       -0.64837         0.2614
    -1.5376     -5.1853     4.2843     0.49746      1.9649      1.481        0.013151      -0.091819        0.28272
    -1.5834     -5.4044     4.1418     0.45475      1.8304     1.6659        0.054873       -0.11045       -0.07801
    -1.5395     -5.0484     3.9673     0.45684      1.5983     1.5657         0.35404        0.58745       -0.17301
    -1.6195     -5.5144     4.4165     0.53185      2.3645     1.7213       -0.094026       -0.10823       -0.25084
    -1.7088     -5.8503     4.1459     0.52966      2.0411     1.8137         -0.2616      -0.069807       -0.56004
    -1.4923     -5.1031      4.365     0.51561      1.8493     1.6581        -0.14985       -0.26361        0.23526
    -1.4897     -5.0288     4.2582     0.41745      1.6122     1.5523         0.13916        0.69879        0.31361
    -1.8379     -6.6463     4.3756     0.41625      1.6037     1.3889         0.10624        0.11191        0.14284
    -1.6835     -5.9199     4.4974      0.4725      1.7211     1.5971        -0.13379       -0.16197        0.50631
    -1.9474      -6.769      4.252     0.44005      1.6065     1.5765         0.54781        0.40558         0.4147
    -1.8262     -6.6318     4.6581     0.37963      1.4832     1.4813        -0.01433        0.34159       -0.18451
    -2.0865     -7.6947     4.9267     0.43819      1.6969     1.5784        -0.77041       -0.47769         0.5943
    -1.5066      -5.103     4.3924      0.5219      2.2407     1.5384        -0.25375       -0.24556         0.5053
    -1.6239     -5.8747     4.4891     0.45973       1.664     1.5477          0.1571         0.1619        0.26224
    -1.8368     -6.4245     4.3542     0.44958      1.4645     1.5316        -0.18061       -0.17659        0.12635
    -1.6609     -5.7139     4.2829     0.42149      1.7027     1.4718         -0.0228       -0.28292        0.09573
    -1.8095     -6.3531     3.8979     0.61434      2.4596       1.59        -0.26222       -0.46176       -0.28276
    -1.5892     -5.4997     4.0837     0.51885      1.9748     1.7453         0.34462        0.30697       -0.11772
    -1.8605     -6.8838      4.664     0.53296      1.9928     1.6447          0.4843        0.74806        0.50804
    -1.8935     -6.7953     4.3844      0.4664      1.7235      1.476       -0.052787      -0.034219       -0.48275
    -1.6481     -5.7987     4.4951     0.56603      2.0503     1.5338        -0.62326       -0.62655       -0.16082
    -1.4692     -4.5392     3.8672     0.43764       1.465     1.4002        0.022038       0.058047        0.32038
    -1.4248     -4.6483     4.3589     0.48656      1.8377     1.6113        0.080168        0.15613        0.17025
    -1.3985     -4.5966     4.1253     0.47356      1.5827     1.4695         0.12358      -0.049119       -0.31084
    -1.8897     -6.7759      4.488     0.46592       1.464     1.4412        -0.23442      -0.050256       -0.34625
    -1.5093     -5.1087     4.3908     0.50111      1.7588     1.4118        -0.53565       -0.52658       -0.75606
    -1.8046     -6.3129     4.5101     0.42334      1.6237     1.7045        -0.20331        0.10866        -0.4812
    -1.8487     -6.5348     4.2332     0.45723      1.5391     1.4275        -0.13878     -0.0098726      -0.083102
    -1.9612     -6.9962     4.6778      0.5288      1.9657     1.9143          -0.293        0.10771      -0.072099
    -1.4086      -4.781     4.3594     0.38732      1.2641     1.3273        -0.56276       -0.17441       -0.26105
    -1.6732     -5.7269     4.4752     0.38325       1.349     1.4292        -0.51149      -0.079156       -0.31817
    -1.6616     -5.8821     4.3959     0.48331      1.9181     1.6607        -0.45553        -0.6542      -0.088591
    -1.5387     -5.0668     4.0874     0.46106      1.3985     1.6176         0.32157        0.82942        0.17284
    -1.3037     -4.3284     4.1882     0.45501      1.6422     1.7357       -0.059451       -0.15489       0.092292
    -1.7579     -6.0645     4.3352     0.42935      1.6155     1.6208       -0.079968        0.11589        0.18758
    -1.5095     -4.8465     3.8212     0.43569      1.6547     1.3855       -0.047985       -0.02657        0.54015
    -2.0513     -7.2748     4.2534     0.46112      1.7962     1.4937        -0.60009       -0.33708        0.32122
    -1.6139     -5.2891     4.0858     0.54142      2.2524     1.7523         -0.1966       -0.35813        0.30149
    -1.6102     -5.5148     4.2037     0.46183      1.8205     1.7453       -0.074723       -0.51376        0.58848
    -1.4772     -5.0314     4.2809     0.38132      1.4997      1.581         0.44502        0.55961        0.44808
    -1.7375     -6.2085     4.2001     0.40874       1.542     1.3168        -0.09714       -0.61111       0.061094
    -1.7498     -5.8349     4.3474     0.42179      1.6425     1.5247        -0.27163      -0.093742       -0.27222
    -1.7979     -6.3324     4.3565     0.47668      1.9602     1.6174        0.057136       -0.14689       -0.28253
    -1.9118     -6.5621     4.2268     0.42515      1.4589      1.442         0.25287        0.64223       -0.22283
    -2.2279     -8.2502     4.6573     0.67197       2.771     1.8008        0.057899      -0.036834        0.27832
     -1.202     -3.5907     3.7703     0.54086      2.3353     1.3603        -0.51413       -0.60277       -0.11434
    -1.7232     -5.9672      4.373     0.37404      1.3466     1.1832        0.044042      -0.076368        0.24417
    -1.7466     -5.8844     4.1662     0.41147      1.4192     1.3663        -0.75467       -0.37817       0.044677
    -1.7418     -5.8554     4.0242     0.40741      1.3942     1.4886        0.067268      -0.072857        0.14833
    -1.6989     -5.8549     4.2155     0.64913      2.7564     1.8863        -0.37147       -0.57803        0.23175
    -1.7308      -6.095     4.4152     0.40285      1.2441     1.4239        -0.10752        0.24537       -0.19388
    -1.9915      -7.039      4.202     0.58499      2.5385     1.8567         0.09658       0.086052       0.075295
     -1.584     -5.3201     4.2353     0.48359      1.7357     1.5163        -0.33848       -0.27265      -0.075056
    -1.1663     -3.2939     3.5669     0.46393      1.4397     1.6073        -0.29038       -0.24283       -0.18027
    -1.5956     -5.4255      4.368     0.51023      2.1244     1.6852        -0.34522       -0.18542         0.2372
     -1.885     -6.8253     4.3307     0.52174      2.2177     1.7424        -0.15413       -0.17824        0.22376
    -1.8955     -6.8544     4.6255     0.44531       1.491     1.6855        0.022282        0.26067      0.0060059
    -1.5919      -5.323     4.3895     0.52226      2.0904      1.713         0.10109         0.1189       0.082375
    -1.5099     -4.9105     3.9805     0.55686      2.0158     1.6321        -0.24446      -0.039471      -0.076755
    -1.3897     -4.5341     4.0867     0.42394      1.5821     1.2674        -0.53997       -0.44453      -0.054636
     -1.939     -6.8997     4.3882     0.53244      2.0726     1.7541         0.23296        0.29592          0.327
    -1.3433     -4.4198     4.0861     0.37994      1.5305     1.3382         0.21614        0.36781      -0.019333
     -1.838     -6.5712     4.5362     0.58161      2.1892      1.917        -0.13928       -0.23876        0.28958
    -1.9611     -7.2154     4.6224     0.60725      2.2827      1.814         0.26627        0.23922        0.37406
    -1.3275     -4.1609     4.0148     0.58128      2.3799     1.6643       -0.012181        0.26232       0.088771
    -1.6793     -5.6491      4.137     0.44772      1.7564     1.5996       -0.033087        0.16654         0.2581
    -1.4483     -4.7419     4.1528     0.45622      1.7015     1.4874        -0.58303       -0.25135        0.18016
    -1.5251     -5.1372      4.158     0.39577      1.6471     1.5666         0.12302      -0.065713      -0.035279
    -1.8474     -6.6249     4.7386     0.48006      1.9648     1.4584         0.10309      -0.094457        0.58521
    -1.5353     -4.9778     4.0737     0.49866      1.5763     1.6845        -0.33376        0.21775      -0.074556
    -1.5362     -5.2362     4.2691     0.52089      2.0333     1.4952         0.27334        0.74981       -0.38904
    -1.2309     -3.6571     3.9589      0.4438       1.635     1.5246        -0.13581        -0.4397        0.30812
    -1.7852     -6.3387     4.4537     0.45875      1.4784     1.4588        -0.23537       -0.45479       -0.53976
    -1.7666     -5.9615     4.2957     0.70123      2.7409     1.8161        -0.53057       -0.44785        0.28615
    -1.9758     -7.0939     4.4947     0.49184      1.7786     1.4859        -0.08275      -0.035046        0.45787
    -1.6836     -5.7379     4.4162     0.41699       1.523     1.4519        -0.67147       -0.21367       0.060179
    -1.1921     -3.7185     4.1547     0.35687       1.381     1.4503        0.052081       0.044476      0.0041527
    -1.5051     -5.0479     4.4386     0.55165      2.2145      1.854         0.34029        0.45535       -0.21177
    -1.6583      -5.556     4.3473     0.53564      2.2398     1.6159          0.1309       0.099185       0.029894
    -1.6414     -5.4168      4.194     0.49326      2.0249     1.7568         0.10864      -0.063517        0.31816
    -1.6874     -6.1264     4.4829     0.38874      1.4271     1.3498        -0.37841       -0.41483        0.21029
    -1.9372     -6.8208     4.5051      0.5603      2.5179     1.7471         0.48041        0.22555       0.097693
    -2.0326     -7.1667     4.3246     0.54498      1.9973     1.9195         0.18382        0.76358        0.39503
    -1.4906      -4.686     4.2603     0.46883      1.7572     1.5412        -0.93858        -1.2159       -0.11115
    -1.7736     -6.0634     4.1932     0.48867       1.947     1.7631        -0.22949       -0.30409        0.13432
    -1.7444      -5.831     4.2115     0.57742      2.2186     1.9864      0.00066988      -0.098543       -0.35216
    -1.5031     -5.1399     4.2645     0.43424      1.5748     1.5664        0.077078       0.071165        0.14916
    -1.5643     -5.2133     4.1771     0.61625      2.1571     1.7626        -0.30826       -0.50526        0.37134
    -2.2757     -8.2511     4.4473     0.56793       2.126     1.9082        -0.30407      -0.065246        0.10645
    -1.8948     -7.0109     4.5551     0.50556      1.9257     1.5141         0.21608        0.45158       -0.15059
    -1.8825      -6.727     4.4259     0.46399      1.7194     1.5846       -0.095412       -0.37814       0.037854
    -1.7238     -6.3464     4.6395       0.429      1.6233      1.522        -0.65521       -0.26061       -0.84926
    -1.8158     -6.5036       4.71     0.59106      2.4996     1.8674      -0.0087773        0.57047       -0.19562
    -1.6931     -5.8363     4.1239      0.4012      1.3828     1.2598       -0.093008       0.054889       0.091927
    -2.0501      -7.238     4.4523     0.51762      1.6509     1.7056        0.029335         0.2008      -0.016204
    -1.7552      -6.077      4.384     0.49071      1.6652     1.6962        -0.23914       -0.11617       -0.40251
    -1.6254     -5.6357     4.2435     0.62254      2.4593     1.7657       0.0070435       -0.21484        0.47337
    -1.6238      -5.373     4.1187     0.45214      1.6668     1.5312       -0.058038      -0.063697       -0.15922
    -1.7996      -6.373     4.3308     0.57425      2.6171     1.9642        -0.20943       -0.39344        0.29994
    -1.9219     -6.9486     4.3063     0.43764      1.6335     1.6054         -0.1081      -0.050065        0.34285
    -1.6732      -5.608     4.0808     0.50796      1.7152     1.5571        -0.54945        -0.2141        0.29076
     -1.604     -5.5843     4.2101     0.52021       1.866     1.5089        -0.12776      -0.069417        0.29339
    -1.7412     -6.3103     4.3627      0.4221      1.3556     1.5268         0.23904        0.34235        0.51607
    -1.6591     -5.6018     4.1689     0.33303      1.2287     1.3754       -0.037781       0.095565         0.2667
    -1.4813     -4.7221     3.9525     0.58096      2.1547     1.6144        -0.54221       -0.38786        0.24676
    -1.6479     -5.3862     3.9572     0.58271      2.2402     1.9542        0.057594        0.24291        0.31614
    -1.8302     -6.4543     4.3561     0.53185      2.2113     1.8557         0.37186        0.16423         1.5502
    -1.8157     -6.4533     4.2873     0.46836      1.7088     1.5544        -0.49562       -0.33092         0.3071
    -1.2499     -3.8963     3.9392     0.55836      2.2414     1.8347       -0.051071       -0.29155      -0.006162
    -1.5293     -5.2378     4.1568     0.52963      2.0374     1.8101         0.41447        0.29601        0.33743
    -2.0269     -7.4791     4.7144     0.47416      1.9418     1.4732        -0.70187        -0.6008        0.20558
    -1.6651     -5.8211     4.3758     0.45731      1.6428     1.5363         0.10045         0.5661       0.046656
    -1.4173     -4.5997      4.109     0.43917      1.7781     1.3973        0.094998        0.22908         0.1283
    -1.8696     -6.4812     4.3702     0.51288       1.893     1.7672         0.23683        0.50836        0.17486
    -2.0523     -7.3938     4.5763     0.52189      2.1126     1.7807        -0.30426       -0.29566        0.29644
    -2.2039     -7.8517     4.3626     0.39872      1.5691     1.4535        -0.16639       -0.07738       -0.14124
    -1.6576     -5.4786     3.8922      0.5083      1.7024       1.55        -0.37154       -0.20813        0.15818
    -1.9288     -6.7559     4.3462     0.52521       2.105     1.6784        -0.26199        -0.4209      -0.097549
     -1.847     -6.4397     4.2777      0.4827      1.9836     1.6537        -0.17793       -0.26474        0.26696
    -1.6866     -5.8578     4.4399     0.44166      1.6449     1.6791         0.37117        0.36003      -0.026204
    -1.9535     -7.0263     4.4482     0.43103      1.7746     1.4587        -0.08919       -0.16593        -0.2442
    -2.0044     -7.1293      4.478      0.4656      1.5676     1.5601        -0.30327       -0.22572       -0.32364
    -1.5594     -5.4076     4.2356     0.47426      1.8431       1.45       -0.048041       -0.18323        0.13891
    -1.6362     -5.3931     4.1586     0.42044      1.3939     1.5016          0.6848        0.74418        0.56556
     -1.436     -4.6764      3.966     0.51339      1.8501     1.5276       -0.098407      -0.046097        0.73316
    -1.7638     -6.1686     4.4241     0.46117      1.5792     1.4803       -0.044991       0.018246       0.037591
    -1.7372     -5.9389      4.526     0.51567      1.9022     1.6087       -0.026087      -0.059468       0.059703
    -1.7783     -6.0518     3.8889     0.52718      2.2858     1.7541        0.088798        0.44871        0.18496
